id|title|ios_url|ios_app_store_id|ios_app_name|android_url|android_package|android_app_name|windows_phone_url|windows_phone_app_id|windows_phone_app_name|description|google_product_category|product_type|link|image_link|condition|availability|price|sale_price|sale_price_effective_date|gtin|brand|mpn|item_group_id|gender|age_group|color|size|shipping|custom_label_0|freeshipping|custom_label_1|custom_label_2|custom_label_3|custom_label_4
"2506945425|[GUCCI]구찌 더블 G 디테일의 GG 키체인 817305 JAAH3 8146 46337720|siecmobile://deeplink/gate/gate.siv?goods_no=2506945425|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2506945425|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2506945425|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>GUCCI""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2506945425|https://image.shinsegaev.com/upload/C00001/s3/goods/org/090/260916183458090.jpg|new|in stock|696000.0|556700.0|||GUCCI|||unisex||||KR::KRW:5000|2506945425|50000||||입점 브랜드"
"2506945427|[GUCCI]구찌 오피디아 키체인 후크 클로저 817017 JAAH4 8766 46337721|siecmobile://deeplink/gate/gate.siv?goods_no=2506945427|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2506945427|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2506945427|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>GUCCI""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2506945427|https://image.shinsegaev.com/upload/C00001/s3/goods/org/069/260916183453069.jpg|new|in stock|638000.0|510200.0|||GUCCI|||unisex||||KR::KRW:5000|2506945427|50000||||입점 브랜드"
"2507009981|[JAAH]매쉬 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507009981|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009981|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009981|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009981|https://image.shinsegaev.com/upload/C00001/s3/goods/org/787/250805105299787.jpg|new|in stock|199000.0|199000.0|||JAAH|||unisex||||KR::KRW:3000|2507009981|40000|25 F/W|신상||신세계V 브랜드"
"2507009982|[JAAH]매쉬 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507009982|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009982|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009982|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009982|https://image.shinsegaev.com/upload/C00001/s3/goods/org/794/250805105299794.jpg|new|in stock|199000.0|199000.0|||JAAH|||unisex||||KR::KRW:3000|2507009982|40000|25 F/W|신상||신세계V 브랜드"
"2507009983|[JAAH]새틴 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507009983|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009983|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009983|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009983|https://image.shinsegaev.com/upload/C00001/s3/goods/org/802/250805105299802.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507009983|40000|25 F/W|신상||신세계V 브랜드"
"2507009984|[JAAH]매쉬 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507009984|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009984|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009984|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009984|https://image.shinsegaev.com/upload/C00001/s3/goods/org/810/250805105299810.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507009984|40000|25 F/W|신상||신세계V 브랜드"
"2507009985|[JAAH]새틴 와이드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507009985|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009985|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009985|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009985|https://image.shinsegaev.com/upload/C00001/s3/goods/org/817/250805105299817.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507009985|40000|25 F/W|신상||신세계V 브랜드"
"2507009986|[JAAH]새틴 와이드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507009986|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009986|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009986|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009986|https://image.shinsegaev.com/upload/C00001/s3/goods/org/827/250805105299827.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507009986|40000|25 F/W|신상||신세계V 브랜드"
"2507009987|[JAAH]세미 와이드 데님 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507009987|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009987|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507009987|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>데님""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507009987|https://image.shinsegaev.com/upload/C00001/s3/goods/org/834/250805105299834.jpg|new|in stock|99900.0|69900.0|||JAAH|||unisex||||KR::KRW:3000|2507009987|40000|25 F/W|신상||신세계V 브랜드"
"2507019995|[JAAH]셔링 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507019995|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019995|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019995|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507019995|https://image.shinsegaev.com/upload/C00001/s3/goods/org/841/250805105299841.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2507019995|40000|25 F/W|신상||신세계V 브랜드"
"2507019996|[JAAH]셔링 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507019996|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019996|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019996|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507019996|https://image.shinsegaev.com/upload/C00001/s3/goods/org/848/250805105299848.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2507019996|40000|25 F/W|신상||신세계V 브랜드"
"2507019997|[JAAH]볼레로 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507019997|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019997|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019997|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507019997|https://image.shinsegaev.com/upload/C00001/s3/goods/org/855/250805105299855.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2507019997|40000|25 F/W|신상||신세계V 브랜드"
"2507019998|[JAAH]볼레로 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2507019998|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019998|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019998|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507019998|https://image.shinsegaev.com/upload/C00001/s3/goods/org/862/250805105299862.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2507019998|40000|25 F/W|신상||신세계V 브랜드"
"2507019999|[JAAH]디테쳐블 판초|siecmobile://deeplink/gate/gate.siv?goods_no=2507019999|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019999|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507019999|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507019999|https://image.shinsegaev.com/upload/C00001/s3/goods/org/869/250805105299869.jpg|new|in stock|219000.0|219000.0|||JAAH|||unisex||||KR::KRW:3000|2507019999|40000|25 F/W|신상||신세계V 브랜드"
"2507020004|[JAAH]시스루 터틀넥 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020004|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020004|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020004|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020004|https://image.shinsegaev.com/upload/C00001/s3/goods/org/906/250805105299906.jpg|new|in stock|49900.0|49900.0|||JAAH|||unisex||||KR::KRW:3000|2507020004|40000|25 F/W|신상||신세계V 브랜드"
"2507020006|[JAAH]코튼 립 민소매 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020006|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020006|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020006|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020006|https://image.shinsegaev.com/upload/C00001/s3/goods/org/921/250805105299921.jpg|new|in stock|29900.0|29900.0|||JAAH|||unisex||||KR::KRW:3000|2507020006|40000|25 F/W|신상||신세계V 브랜드"
"2507020007|[JAAH]코튼 립 민소매 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020007|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020007|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020007|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020007|https://image.shinsegaev.com/upload/C00001/s3/goods/org/927/250805105299927.jpg|new|in stock|29900.0|29900.0|||JAAH|||unisex||||KR::KRW:3000|2507020007|40000|25 F/W|신상||신세계V 브랜드"
"2507020008|[JAAH]코튼 립 민소매 티셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020008|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020008|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020008|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020008|https://image.shinsegaev.com/upload/C00001/s3/goods/org/933/250805105299933.jpg|new|in stock|29900.0|29900.0|||JAAH|||unisex||||KR::KRW:3000|2507020008|40000|25 F/W|신상||신세계V 브랜드"
"2507020009|[JAAH]셔링 투웨이 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020009|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020009|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020009|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020009|https://image.shinsegaev.com/upload/C00001/s3/goods/org/940/250805105299940.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507020009|40000|25 F/W|신상||신세계V 브랜드"
"2507020010|[JAAH]셔링 투웨이 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020010|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020010|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020010|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020010|https://image.shinsegaev.com/upload/C00001/s3/goods/org/947/250805105299947.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507020010|40000|25 F/W|신상||신세계V 브랜드"
"2507020011|[JAAH]벨트 풀 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020011|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020011|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020011|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020011|https://image.shinsegaev.com/upload/C00001/s3/goods/org/954/250805105299954.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507020011|40000|25 F/W|신상||신세계V 브랜드"
"2507020012|[JAAH]벨트 풀 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020012|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020012|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020012|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020012|https://image.shinsegaev.com/upload/C00001/s3/goods/org/961/250805105299961.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507020012|40000|25 F/W|신상||신세계V 브랜드"
"2507020013|[JAAH]시스루 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020013|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020013|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020013|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020013|https://image.shinsegaev.com/upload/C00001/s3/goods/org/968/250805105299968.jpg|new|in stock|99900.0|99900.0|||JAAH|||unisex||||KR::KRW:3000|2507020013|40000|25 F/W|신상||신세계V 브랜드"
"2507020014|[JAAH]시스루 스커트|siecmobile://deeplink/gate/gate.siv?goods_no=2507020014|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020014|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020014|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>스커트""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020014|https://image.shinsegaev.com/upload/C00001/s3/goods/org/975/250805105299975.jpg|new|in stock|99900.0|99900.0|||JAAH|||unisex||||KR::KRW:3000|2507020014|40000|25 F/W|신상||신세계V 브랜드"
"2507020015|[JAAH]벨트 패러슈트 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020015|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020015|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020015|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020015|https://image.shinsegaev.com/upload/C00001/s3/goods/org/982/250805105299982.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507020015|40000|25 F/W|신상||신세계V 브랜드"
"2507020016|[JAAH]벨트 패러슈트 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020016|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020016|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020016|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020016|https://image.shinsegaev.com/upload/C00001/s3/goods/org/993/250805105299993.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507020016|40000|25 F/W|신상||신세계V 브랜드"
"2507020017|[JAAH]밴딩 숏 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020017|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020017|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020017|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020017|https://image.shinsegaev.com/upload/C00001/s3/goods/org/001/250805105300001.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507020017|40000|25 F/W|신상||신세계V 브랜드"
"2507020018|[JAAH]밴딩 숏 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507020018|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020018|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020018|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020018|https://image.shinsegaev.com/upload/C00001/s3/goods/org/008/250805105300008.jpg|new|in stock|119000.0|119000.0|||JAAH|||unisex||||KR::KRW:3000|2507020018|40000|25 F/W|신상||신세계V 브랜드"
"2507020021|[JAAH]니트 민소매 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2507020021|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020021|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507020021|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507020021|https://image.shinsegaev.com/upload/C00001/s3/goods/org/031/250805105300031.jpg|new|in stock|279000.0|279000.0|||JAAH|||unisex||||KR::KRW:3000|2507020021|40000|25 F/W|신상||신세계V 브랜드"
"2507030865|[JAAH]스트링 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507030865|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030865|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030865|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507030865|https://image.shinsegaev.com/upload/C00001/s3/goods/org/492/250903112815492.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507030865|40000|25 F/W|신상||신세계V 브랜드"
"2507030866|[JAAH]스트링 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2507030866|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030866|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030866|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507030866|https://image.shinsegaev.com/upload/C00001/s3/goods/org/059/250805105300059.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2507030866|40000|25 F/W|신상||신세계V 브랜드"
"2507030867|[JAAH]헨리넥 셔츠 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2507030867|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030867|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2507030867|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2507030867|https://image.shinsegaev.com/upload/C00001/s3/goods/org/066/250805105300066.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2507030867|40000|25 F/W|신상||신세계V 브랜드"
